Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Postcode_Agrupado,Airbnb_Price
Williamstown North,4,h,1520000.0,SP,3016,2,3,560.0,,,Hobsons Bay,-37.8559,144.8764,Western Metropolitan,3099.0,191.09459
Williamstown North,3,t,720000.0,SP,3016,2,2,146.0,141.0,2001,Hobsons Bay,-37.857,144.8846,Western Metropolitan,3099.0,191.09459
Williamstown North,3,h,1045000.0,S,3016,2,3,526.0,159.0,1990,Hobsons Bay,-37.855,144.8742,Western Metropolitan,3099.0,191.09459
Windsor,2,u,585000.0,S,3181,1,1,0.0,79.0,1965,Port Phillip,-37.8559,144.999,Southern Metropolitan,3199.0,148.16957
Windsor,2,u,690000.0,S,3181,1,1,0.0,,,Port Phillip,-37.8573,144.9978,Southern Metropolitan,3199.0,148.16957
Windsor,2,u,854000.0,SP,3181,1,1,774.0,90.0,1945,Port Phillip,-37.8582,144.9979,Southern Metropolitan,3199.0,148.16957
Windsor,1,h,900000.0,VB,3181,1,1,160.0,,1930,Port Phillip,-37.8556,144.9885,Southern Metropolitan,3199.0,148.16957
Windsor,1,u,350000.0,SP,3181,1,0,0.0,48.0,1975,Port Phillip,-37.8508,144.984,Southern Metropolitan,3199.0,148.16957
Yallambie,3,h,721500.0,S,3085,1,1,594.0,,,Banyule,-37.7214,145.1063,Northern Metropolitan,3099.0,115.08664
Yallambie,5,h,1060000.0,S,3085,2,2,627.0,232.0,1960,Banyule,-37.7327,145.0804,Northern Metropolitan,3099.0,102.942085
Yallambie,3,h,984000.0,S,3085,2,2,552.0,,,Banyule,-37.7285,145.0851,Northern Metropolitan,3099.0,102.942085
Balaclava,2,u,450000.0,SP,3183,1,1,0.0,50.0,1960,Port Phillip,-37.8656,144.9919,Southern Metropolitan,3199.0,127.5184
Balaclava,2,u,490000.0,VB,3183,1,0,601.0,,,Port Phillip,-37.8757,144.998,Southern Metropolitan,3199.0,127.5184
Balaclava,1,u,440000.0,S,3183,1,0,0.0,,1940,Port Phillip,-37.8686,144.9969,Southern Metropolitan,3199.0,127.5184
Essendon West,3,h,1406000.0,S,3040,1,1,34.0,,,Moonee Valley,-37.7506,144.8891,Western Metropolitan,3099.0,114.14286
Essendon West,3,h,1305000.0,S,3040,1,2,147.0,,,Moonee Valley,-37.7523,144.8862,Western Metropolitan,3099.0,114.14286
Kingsbury,3,u,488000.0,S,3083,1,1,260.0,150.0,1961,Darebin,-37.7157,145.0386,Northern Metropolitan,3099.0,84.13793
West Melbourne,2,t,1013000.0,S,3003,2,1,0.0,130.0,2010,Melbourne,-37.8094,144.9452,Northern Metropolitan,3099.0,130.206
West Melbourne,3,t,1171000.0,S,3003,2,1,650.0,,,Melbourne,-37.8098,144.9448,Northern Metropolitan,3099.0,130.206
West Melbourne,2,h,1053000.0,S,3003,1,0,147.0,,1880,Melbourne,-37.8059,144.9459,Northern Metropolitan,3099.0,130.206
West Melbourne,1,u,295000.0,SP,3003,1,1,0.0,,2013,Melbourne,-37.8084,144.9473,Northern Metropolitan,3099.0,130.206
Campbellfield,3,h,445000.0,S,3061,1,2,534.0,,,Hume,-37.6741,144.9698,Northern Metropolitan,3099.0,71.38217
Travancore,2,u,360000.0,SP,3032,1,1,0.0,51.0,2010,Moonee Valley,-37.7847,144.9383,Western Metropolitan,3099.0,111.61364
Airport West,3,h,640000.0,S,3042,1,2,219.0,101.37,1960,Moonee Valley,-37.71655,144.88155,Western Metropolitan,3099.0,81.57143
Airport West,3,h,961000.0,S,3042,1,2,717.0,,1950,Moonee Valley,-37.72274,144.88002,Western Metropolitan,3099.0,81.57143
Albert Park,2,h,1535000.0,S,3206,1,0,171.0,,1900,Port Phillip,-37.8481,144.9566,Southern Metropolitan,3299.0,229.41803
Albion,3,h,570000.0,S,3020,1,0,423.0,142.0,1920,Brimbank,-37.77917,144.82223,Western Metropolitan,3099.0,69.55556
Alphington,4,h,2345000.0,S,3078,2,2,803.0,,,Darebin,-37.78122000000001,145.0336,Northern Metropolitan,3099.0,111.202705
Altona North,3,h,900000.0,S,3025,1,2,672.0,110.0,1960,Hobsons Bay,-37.8265,144.84386,Western Metropolitan,3099.0,113.76471
Ashwood,3,h,1225000.0,S,3147,1,2,770.0,,,Monash,-37.87257,145.09781999999996,Southern Metropolitan,3199.0,82.75862
Avondale Heights,3,u,622000.0,S,3034,1,1,204.0,,,Moonee Valley,-37.76215,144.85986,Western Metropolitan,3099.0,73.9444
Avondale Heights,3,h,825000.0,SP,3034,1,4,603.0,,,Moonee Valley,-37.76616,144.8575,Western Metropolitan,3099.0,73.9444
Balwyn,4,h,1475000.0,PI,3103,3,5,380.0,,,Boroondara,-37.801559999999995,145.06715,Southern Metropolitan,3199.0,105.26316
Balwyn North,5,h,2160000.0,S,3104,1,2,860.0,,,Boroondara,-37.79888,145.06649,Southern Metropolitan,3199.0,97.268295
Balwyn North,3,t,1050000.0,PI,3104,3,2,200.0,,,Boroondara,-37.793620000000004,145.0652,Southern Metropolitan,3199.0,97.268295
Balwyn North,3,h,1275000.0,VB,3104,2,2,226.0,127.0,1965,Boroondara,-37.79495,145.08192,Southern Metropolitan,3199.0,97.268295
Bayswater,3,t,640000.0,S,3153,2,1,187.0,125.0,2010,Knox,-37.83909,145.26075,Eastern Metropolitan,3199.0,91.75
Bayswater North,3,u,500000.0,PI,3153,1,2,263.0,,1970,Maroondah,-37.83303,145.27488,Eastern Metropolitan,3199.0,91.75
Beaumaris,4,h,1221000.0,PI,3193,2,3,554.0,,1925,Bayside,-37.98139000000001,145.05251,Southern Metropolitan,3199.0,215.92857
Beaumaris,4,h,1823000.0,S,3193,2,3,728.0,,,Bayside,-37.98713,145.04887,Southern Metropolitan,3199.0,215.92857
Beaumaris,6,h,2000000.0,S,3193,3,4,836.0,,,Bayside,-37.98942,145.03394,Southern Metropolitan,3199.0,215.92857
Bentleigh,3,h,1365000.0,S,3204,1,1,776.0,,,Glen Eira,-37.92487,145.04703,Southern Metropolitan,3299.0,114.6125
Bentleigh,3,h,1045000.0,SP,3204,1,1,401.0,114.0,1970,Glen Eira,-37.929990000000004,145.04932,Southern Metropolitan,3299.0,114.6125
Bentleigh East,5,h,1220000.0,S,3165,2,2,611.0,188.0,1950,Glen Eira,-37.93228,145.07026000000005,Southern Metropolitan,3199.0,113.039215
Berwick,4,h,627500.0,SP,3806,2,2,687.0,,,Casey,-38.02434,145.33117,Eastern Victoria,3899.0,488.27274
Boronia,3,h,642000.0,S,3155,2,2,968.0,,,Knox,-37.846740000000004,145.29351,Eastern Metropolitan,3199.0,95.57143
Briar Hill,3,h,840000.0,S,3088,1,2,509.0,120.0,2000,Banyule,-37.708220000000004,145.11495,Eastern Metropolitan,3099.0,68.36364
Brighton East,4,t,1731000.0,SP,3187,3,2,345.0,239.0,2001,Bayside,-37.91503,145.00888,Southern Metropolitan,3199.0,193.86792
Broadmeadows,3,t,465000.0,S,3047,2,3,248.0,123.21,2010,Hume,-37.68358,144.92387,Northern Metropolitan,3099.0,63.857143
Broadmeadows,3,h,518500.0,S,3047,1,0,576.0,110.0,1999,Hume,-37.692370000000004,144.93143999999995,Northern Metropolitan,3099.0,63.857143
Brunswick,2,u,692000.0,S,3056,1,1,0.0,,,Moreland,-37.77742,144.95666,Northern Metropolitan,3099.0,94.672646
Brunswick East,2,h,1305000.0,S,3057,1,0,315.0,,,Moreland,-37.76386,144.97783,Northern Metropolitan,3099.0,154.43243
Brunswick West,3,h,1100000.0,S,3055,1,1,322.0,,,Moreland,-37.76073,144.94803000000005,Northern Metropolitan,3099.0,87.82758
Brunswick West,2,h,573000.0,S,3055,1,1,0.0,,1970,Moreland,-37.76732,144.94098,Northern Metropolitan,3099.0,87.82758
Bulleen,3,h,1060000.0,S,3105,1,2,631.0,,,Manningham,-37.77615,145.08907,Eastern Metropolitan,3199.0,116.26087
Bundoora,3,h,805000.0,S,3083,1,2,669.0,,,Banyule,-37.70834,145.05424,Northern Metropolitan,3099.0,84.13793
Bundoora,3,h,682000.0,S,3083,1,1,583.0,,,Banyule,-37.70074,145.0648,Northern Metropolitan,3099.0,84.13793
Burnside Heights,3,h,535000.0,S,3023,2,2,472.0,230.0,2005,Melton,-37.7331,144.76282,Western Metropolitan,3099.0,92.6
Burwood East,4,h,1088000.0,PI,3151,1,1,536.0,140.7481,,Whitehorse,-37.8534,145.14218,Eastern Metropolitan,3199.0,97.655174
Burwood East,3,h,1180000.0,S,3151,1,1,563.0,,,Whitehorse,-37.85771,145.15466,Eastern Metropolitan,3199.0,97.655174
Cairnlea,3,h,630000.0,PI,3023,2,2,397.0,145.0,2007,Brimbank,-37.75107,144.78415,Western Metropolitan,3099.0,92.6
Camberwell,2,u,677000.0,S,3124,1,1,131.0,76.0,1975,Boroondara,-37.847159999999995,145.07351,Southern Metropolitan,3199.0,138.55682
Camberwell,2,u,670000.0,VB,3124,1,1,0.0,,,Boroondara,-37.83202,145.06095,Southern Metropolitan,3199.0,138.55682
Camberwell,3,t,1320000.0,PI,3124,2,2,227.0,223.0,2006,Boroondara,-37.84689,145.05863,Southern Metropolitan,3199.0,138.55682
Carlton,1,u,350000.0,VB,3053,1,1,0.0,30.6,1970,Melbourne,-37.798590000000004,144.97336,Northern Metropolitan,3099.0,111.767654
Carlton,2,u,620000.0,S,3053,2,1,0.0,,2013,Melbourne,-37.7969,144.9742,Northern Metropolitan,3099.0,111.767654
Carlton,3,h,1760000.0,S,3053,2,2,151.0,,,Melbourne,-37.79449,144.97406,Northern Metropolitan,3099.0,111.767654
Caroline Springs,3,h,545000.0,SP,3023,2,2,301.0,,,Melton,-37.743970000000004,144.73471999999995,Western Metropolitan,3099.0,92.6
Caulfield South,2,u,1091500.0,S,3162,2,1,225.0,,,Glen Eira,-37.89565,145.0234,Southern Metropolitan,3199.0,130.11111
Cheltenham,5,h,1140000.0,S,3192,2,2,570.0,,,Kingston,-37.96763,145.07898,Southern Metropolitan,3199.0,115.066666
Cheltenham,3,t,950000.0,S,3192,3,2,160.0,149.0,2013,Kingston,-37.96062,145.04296000000005,Southern Metropolitan,3199.0,115.066666
Cheltenham,2,u,425000.0,S,3192,1,1,0.0,,,Kingston,-37.97143,145.05219,Southern Metropolitan,3199.0,115.066666
Cheltenham,3,h,1116000.0,S,3192,1,2,610.0,,,Kingston,-37.95629,145.06031000000004,Southern Metropolitan,3199.0,115.066666
Clifton Hill,3,u,1030000.0,S,3068,2,2,538.0,,1995,Yarra,-37.792970000000004,144.99776,Northern Metropolitan,3099.0,126.012985
Coburg,2,h,900000.0,VB,3058,1,1,350.0,100.0,1920,Moreland,-37.74483,144.97269,Northern Metropolitan,3099.0,103.10526
Coburg,4,h,922000.0,SP,3058,2,2,463.0,80.0,1960,Moreland,-37.73704,144.97959,Northern Metropolitan,3099.0,103.10526
Coburg,3,h,1077000.0,S,3058,1,2,512.0,,,Moreland,-37.75279000000001,144.95379,Northern Metropolitan,3099.0,103.10526
Coburg North,3,h,805000.0,PI,3058,2,2,296.0,,,Moreland,-37.72495,144.98348000000001,Northern Metropolitan,3099.0,103.10526
Craigieburn,4,h,665000.0,PI,3064,2,2,756.0,236.0,2007,Hume,-37.58885,144.90135,Northern Metropolitan,3099.0,71.40476
Craigieburn,3,h,515500.0,S,3064,1,4,651.0,117.0,1990,Hume,-37.60329,144.93948,Northern Metropolitan,3099.0,71.40476
Craigieburn,3,h,660000.0,S,3064,2,3,618.0,225.5,2014,Hume,-37.59715,144.89656000000005,Northern Metropolitan,3099.0,71.40476
Cranbourne,5,h,572000.0,S,3977,2,1,581.0,,,Casey,-38.10687,145.2811,South-Eastern Metropolitan,3999.0,92.95556
Croydon,4,h,932000.0,S,3136,2,2,880.0,225.0,1970,Maroondah,-37.79587,145.2683,Eastern Metropolitan,3199.0,84.80769
Croydon,2,h,570000.0,SP,3136,1,1,312.0,110.0,1994,Maroondah,-37.807520000000004,145.27212,Eastern Metropolitan,3199.0,84.80769
Croydon,4,h,875000.0,S,3136,2,2,244.0,,,Maroondah,-37.80267,145.27569,Eastern Metropolitan,3199.0,84.80769
Dandenong,2,u,348000.0,S,3175,1,0,156.0,,,Greater Dandenong,-37.987120000000004,145.22262,South-Eastern Metropolitan,3199.0,185.57143
Dandenong North,3,h,627000.0,S,3175,1,1,610.0,120.0,1970,Greater Dandenong,-37.96322,145.20586,South-Eastern Metropolitan,3199.0,185.57143
Dandenong North,3,h,760000.0,SP,3175,1,2,751.0,,,Greater Dandenong,-37.96609,145.21997,South-Eastern Metropolitan,3199.0,185.57143
Diamond Creek,2,h,621000.0,S,3089,1,0,610.0,61.0,1939,Nillumbik,-37.67629,145.15589,Northern Victoria,3099.0,
Dingley Village,2,u,612000.0,S,3172,1,1,197.0,,1975,Kingston,-37.984120000000004,145.13433,South-Eastern Metropolitan,3199.0,79.666664
Doncaster,3,t,840000.0,SP,3108,2,2,0.0,,,Manningham,-37.78653,145.12363,Eastern Metropolitan,3199.0,128.82979
Doreen,3,h,530500.0,S,3754,2,2,400.0,179.0,2012,Whittlesea,-37.61042,145.11932,Northern Victoria,3799.0,115.1579
Eltham,3,h,975000.0,S,3095,1,0,841.0,,,Nillumbik,-37.71926,145.15081999999995,Eastern Metropolitan,3099.0,112.0
Eltham,3,h,805000.0,S,3095,2,0,848.0,127.0,1979,Nillumbik,-37.70913,145.1647,Eastern Metropolitan,3099.0,112.0
Epping,2,u,437000.0,S,3076,1,2,351.0,109.0,2000,Whittlesea,-37.65099,145.04663,Northern Metropolitan,3099.0,51.52941
Epping,5,h,660000.0,S,3076,3,2,708.0,,,Whittlesea,-37.63888,145.02813,Northern Metropolitan,3099.0,51.52941
Essendon,3,h,1325000.0,S,3040,2,2,441.0,,,Moonee Valley,-37.74664,144.92285,Western Metropolitan,3099.0,114.14286
Essendon,1,u,310000.0,S,3040,1,1,0.0,,,Moonee Valley,-37.75515,144.92113999999995,Western Metropolitan,3099.0,114.14286
Essendon,3,t,864000.0,S,3040,1,2,177.0,3.0,,Moonee Valley,-37.7401,144.89674,Western Metropolitan,3099.0,114.14286
Essendon,1,u,291000.0,S,3040,1,1,0.0,47.0,1970,Moonee Valley,-37.75121,144.91326,Western Metropolitan,3099.0,114.14286
Essendon West,3,h,750000.0,VB,3040,1,1,236.0,114.0,2000,Moonee Valley,-37.75403,144.8867,Western Metropolitan,3099.0,114.14286
Fairfield,3,h,1550000.0,S,3078,2,0,478.0,,,Darebin,-37.78022,145.01771000000005,Northern Metropolitan,3099.0,111.202705
Fawkner,3,h,720000.0,S,3060,1,2,603.0,,,Moreland,-37.69863,144.96685,Northern Metropolitan,3099.0,71.38217
Fitzroy North,2,h,1350000.0,VB,3068,1,1,184.0,79.0,1900,Yarra,-37.784929999999996,144.98879,Northern Metropolitan,3099.0,126.012985
Fitzroy North,3,h,1852000.0,S,3068,2,1,138.0,125.0,1900,Yarra,-37.78714,144.97966,Northern Metropolitan,3099.0,126.012985
Fitzroy North,2,h,1100000.0,S,3068,1,0,139.0,,,Yarra,-37.7836,144.98031,Northern Metropolitan,3099.0,126.012985
Footscray,1,u,170000.0,PI,3011,1,0,30.0,26.0,2013,Maribyrnong,-37.80141,144.89587,Western Metropolitan,3099.0,95.60101
Forest Hill,4,h,1372000.0,S,3131,1,2,866.0,,1970,Whitehorse,-37.838159999999995,145.17783,Eastern Metropolitan,3199.0,112.59259
Forest Hill,3,t,850500.0,S,3131,2,2,353.0,,,Whitehorse,-37.83401,145.17757,Eastern Metropolitan,3199.0,112.59259
Frankston,3,h,640000.0,S,3199,2,1,368.0,,,Frankston,-38.1523,145.11874,South-Eastern Metropolitan,3199.0,174.96117
Frankston North,3,h,611000.0,S,3200,2,1,691.0,109.0,1960,Frankston,-38.119479999999996,145.14928,Eastern Victoria,3299.0,152.70583
Frankston South,3,h,755000.0,S,3199,1,2,786.0,174.0,1960,Frankston,-38.16492,145.12656,South-Eastern Metropolitan,3199.0,174.96117
Gisborne,4,h,521000.0,SP,3437,2,2,978.0,144.0,1980,Macedon Ranges,-37.49642,144.60119,Northern Victoria,3499.0,
Gladstone Park,3,h,625000.0,S,3043,1,2,544.0,,,Hume,-37.68541,144.88471,Western Metropolitan,3099.0,114.82758
Glen Iris,4,h,1910000.0,S,3146,2,3,737.0,,,Boroondara,-37.86231,145.07213000000004,Southern Metropolitan,3199.0,135.83333
Glen Iris,2,u,500000.0,PI,3146,1,1,0.0,76.0,1965,Boroondara,-37.85399,145.04699,Southern Metropolitan,3199.0,135.83333
Glen Iris,2,u,523000.0,S,3146,1,1,0.0,,,Boroondara,-37.85546,145.04998,Southern Metropolitan,3199.0,135.83333
Glenroy,3,t,525000.0,S,3046,1,1,194.0,133.0,2011,Moreland,-37.701679999999996,144.94862,Northern Metropolitan,3099.0,69.03333
Glenroy,3,h,847000.0,SP,3046,1,2,650.0,,,Moreland,-37.71399,144.92264,Northern Metropolitan,3099.0,69.03333
Greensborough,6,h,990000.0,S,3088,3,2,562.0,,,Banyule,-37.69749,145.1058,Northern Metropolitan,3099.0,68.36364
Greensborough,2,u,695000.0,S,3088,2,1,208.0,107.0,2000,Banyule,-37.70267,145.09526,Northern Metropolitan,3099.0,68.36364
Hadfield,2,u,500000.0,S,3046,1,2,304.0,,,Moreland,-37.70733,144.94041,Northern Metropolitan,3099.0,69.03333
Hallam,3,h,662500.0,S,3803,2,2,649.0,,,Casey,-38.00022,145.2709,South-Eastern Metropolitan,3899.0,128.05775
Hawthorn,1,u,395000.0,S,3122,1,1,910.0,,,Boroondara,-37.81333,145.01932,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,u,1000000.0,S,3122,1,1,1079.0,90.0,1940,Boroondara,-37.82987,145.03421,Southern Metropolitan,3199.0,180.57065
Healesville,3,h,650000.0,SP,3777,2,4,724.0,156.6,2009,Yarra Ranges,-37.64685,145.52635,Northern Victoria,3799.0,271.25668
Heidelberg Heights,3,h,790000.0,S,3081,2,1,458.0,,,Banyule,-37.73569000000001,145.05913,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,780000.0,VB,3081,1,1,588.0,,,Banyule,-37.73764,145.05323,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,726500.0,S,3081,1,0,593.0,95.0,1950,Banyule,-37.7482,145.04073,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,710000.0,S,3081,1,1,577.0,,,Banyule,-37.74307,145.0399,Eastern Metropolitan,3099.0,83.6579
Highett,2,u,645000.0,S,3190,1,1,105.0,64.0,1970,Bayside,-37.94887,145.02647,Southern Metropolitan,3199.0,154.5641
Hillside,5,h,650500.0,SP,3037,2,2,615.0,213.0,2007,Melton,-37.68455,144.73272,Western Metropolitan,3099.0,66.4375
Huntingdale,3,h,750000.0,S,3166,2,2,321.0,87.0,2005,Monash,-37.90415,145.10504,Southern Metropolitan,3199.0,113.14286
Jacana,4,h,650000.0,PI,3047,1,1,692.0,181.0,1960,Hume,-37.6876,144.91167,Northern Metropolitan,3099.0,63.857143
Jacana,2,t,390000.0,S,3047,1,1,165.0,89.0,1995,Hume,-37.68582,144.91638,Northern Metropolitan,3099.0,63.857143
Keilor Downs,3,h,810000.0,S,3038,2,2,766.0,,,Brimbank,-37.714240000000004,144.7958,Western Metropolitan,3099.0,78.75493
Keilor Downs,3,h,735000.0,SP,3038,2,2,749.0,180.0,1979,Brimbank,-37.723209999999995,144.80882,Western Metropolitan,3099.0,78.75493
Keilor East,2,t,520000.0,VB,3033,2,2,62.0,62.0,2014,Moonee Valley,-37.738929999999996,144.87661,Western Metropolitan,3099.0,83.64286
Keilor Lodge,4,h,640000.0,PI,3038,2,1,729.0,,1987,Brimbank,-37.70115,144.80143999999999,Western Metropolitan,3099.0,66.4375
Kensington,3,t,967000.0,S,3031,2,2,0.0,120.0,1999,Melbourne,-37.79482,144.92192,Northern Metropolitan,3099.0,119.914894
Kensington,2,h,850000.0,VB,3031,1,0,133.0,,,Melbourne,-37.78906,144.93173000000004,Northern Metropolitan,3099.0,119.914894
Kensington,1,t,500000.0,VB,3031,1,0,142.0,,,Melbourne,-37.79059,144.93145,Northern Metropolitan,3099.0,119.914894
Kensington,2,u,535000.0,SP,3031,1,1,0.0,70.0,2011,Melbourne,-37.79122,144.93175,Northern Metropolitan,3099.0,119.914894
Kew,2,h,758000.0,S,3101,1,2,901.0,,,Boroondara,-37.79719,145.03177,Southern Metropolitan,3199.0,139.59813
Kew East,2,u,862000.0,S,3102,1,1,1011.0,72.0,1970,Boroondara,-37.7972,145.05225,Southern Metropolitan,3199.0,759.0833
Keysborough,4,h,965000.0,S,3173,2,2,576.0,,,Greater Dandenong,-38.00293,145.16465,South-Eastern Metropolitan,3199.0,71.60976
Keysborough,4,h,761000.0,S,3173,1,2,680.0,170.0,1970,Greater Dandenong,-37.9865,145.16767,South-Eastern Metropolitan,3199.0,71.60976
Kings Park,3,h,520000.0,PI,3021,1,2,570.0,,,Brimbank,-37.73341,144.77161,Western Metropolitan,3099.0,81.65
Kings Park,3,h,530000.0,SP,3021,1,1,532.0,112.0,1975,Brimbank,-37.731,144.77387,Western Metropolitan,3099.0,81.65
Kingsville,3,h,1020000.0,S,3012,1,0,281.0,,,Maribyrnong,-37.807809999999996,144.88083,Western Metropolitan,3099.0,112.63158
Kingsville,1,u,210000.0,PI,3012,1,1,0.0,,,Maribyrnong,-37.80893,144.87878,Western Metropolitan,3099.0,112.63158
Lalor,4,h,750000.0,S,3075,2,4,544.0,205.0,2008,Whittlesea,-37.66747,144.98802,Northern Metropolitan,3099.0,71.84153
Lalor,3,h,635000.0,S,3075,1,4,536.0,,,Whittlesea,-37.67125,145.03171,Northern Metropolitan,3099.0,71.84153
Lalor,2,u,410000.0,S,3075,1,1,143.0,,,Whittlesea,-37.67222,145.0231,Northern Metropolitan,3099.0,71.84153
Lalor,5,h,675000.0,SP,3075,2,2,750.0,,,Whittlesea,-37.67227000000001,145.03595,Northern Metropolitan,3099.0,71.84153
Lower Plenty,5,h,880000.0,S,3093,2,2,725.0,,,Banyule,-37.72399,145.12069,Eastern Metropolitan,3099.0,115.08664
Maidstone,2,t,520000.0,S,3012,1,1,126.0,,,Maribyrnong,-37.78775,144.87446,Western Metropolitan,3099.0,112.63158
Maidstone,3,t,895000.0,S,3012,2,2,262.0,153.0,2004,Maribyrnong,-37.78284,144.88098,Western Metropolitan,3099.0,112.63158
Malvern East,3,h,2110000.0,S,3145,1,2,627.0,,,Stonnington,-37.86996,145.05621000000005,Southern Metropolitan,3199.0,116.26724
Maribyrnong,3,h,1050000.0,PI,3032,2,1,563.0,,,Maribyrnong,-37.769,144.89934,Western Metropolitan,3099.0,111.61364
Melton,4,h,320000.0,SP,3337,2,1,547.0,200.0,1986,Melton,-37.690259999999995,144.57866,Western Victoria,3399.0,110.80769
Melton,3,h,480000.0,SP,3337,1,2,900.0,100.0,1980,Melton,-37.68738,144.57415,Western Victoria,3399.0,110.80769
Mernda,4,h,670000.0,S,3754,2,2,512.0,221.0,2012,Whittlesea,-37.58676,145.08889,Northern Metropolitan,3799.0,115.1579
Mernda,4,h,520500.0,S,3754,2,2,482.0,,,Whittlesea,-37.60238,145.08695,Northern Metropolitan,3799.0,115.1579
Mill Park,2,u,460000.0,S,3082,1,1,241.0,88.0,2000,Whittlesea,-37.672309999999996,145.05878,Northern Metropolitan,3099.0,76.666664
Mill Park,3,h,610000.0,S,3082,1,1,560.0,,,Whittlesea,-37.66903,145.05091000000004,Northern Metropolitan,3099.0,76.666664
Mitcham,3,h,950000.0,S,3132,1,2,608.0,138.0,1975,Whitehorse,-37.825829999999996,145.20608000000001,Eastern Metropolitan,3199.0,68.60526
Mitcham,3,t,970000.0,VB,3132,2,1,263.0,146.0,2016,Whitehorse,-37.8179,145.20658,Eastern Metropolitan,3199.0,68.60526
Mont Albert,5,h,2200000.0,SP,3127,2,4,819.0,,,Whitehorse,-37.81269,145.10236,Eastern Metropolitan,3199.0,86.411766
Mont Albert,4,h,2320000.0,S,3127,2,5,728.0,,,Whitehorse,-37.81402,145.10336,Eastern Metropolitan,3199.0,86.411766
Montmorency,3,h,655000.0,S,3094,2,3,382.0,128.0,1970,Banyule,-37.72857,145.12728,Eastern Metropolitan,3099.0,115.08664
Montmorency,3,h,960000.0,PI,3094,1,1,1285.0,,,Banyule,-37.716,145.13452,Eastern Metropolitan,3099.0,115.08664
Moonee Ponds,4,h,1810000.0,S,3039,2,2,431.0,,1894,Moonee Valley,-37.77019,144.92691000000005,Western Metropolitan,3099.0,100.98077
Moonee Ponds,2,h,1020000.0,S,3039,1,1,269.0,,,Moonee Valley,-37.75782,144.92088,Western Metropolitan,3099.0,100.98077
Moonee Ponds,2,h,1250000.0,S,3039,1,1,450.0,,,Moonee Valley,-37.76121,144.92525,Western Metropolitan,3099.0,100.98077
Moorabbin,3,h,1175000.0,PI,3189,2,5,650.0,,,Kingston,-37.9379,145.05456,Southern Metropolitan,3199.0,97.0
Mordialloc,4,h,800000.0,PI,3195,3,3,638.0,,,Kingston,-38.004059999999996,145.09502,South-Eastern Metropolitan,3199.0,143.04225
Mordialloc,4,h,1225000.0,S,3195,2,2,893.0,,,Kingston,-37.99991,145.09417,South-Eastern Metropolitan,3199.0,143.04225
Mount Waverley,3,h,1205000.0,S,3149,2,2,402.0,143.0,1960,Monash,-37.87389,145.12783000000005,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,4,h,1720000.0,S,3149,2,3,741.0,,,Monash,-37.86989000000001,145.1434,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,5,h,1600000.0,S,3149,3,3,728.0,,,Monash,-37.8778,145.11236,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,3,h,944000.0,S,3149,1,1,446.0,,,Monash,-37.86071,145.1278,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,3,h,1385000.0,S,3149,1,2,807.0,167.0,1970,Monash,-37.86618,145.14757,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,3,h,2000000.0,VB,3149,1,2,1028.0,181.0,1965,Monash,-37.89757,145.11825,Eastern Metropolitan,3199.0,119.41558
Narre Warren,3,h,650000.0,SP,3805,1,4,1042.0,,,Casey,-38.03147,145.31126,South-Eastern Metropolitan,3899.0,225.23529
Narre Warren,3,h,655000.0,SP,3805,2,2,731.0,,1972,Casey,-38.029379999999996,145.31876,South-Eastern Metropolitan,3899.0,225.23529
Newport,2,h,710000.0,S,3015,1,2,120.0,121.0,2011,Hobsons Bay,-37.84026,144.86667,Western Metropolitan,3099.0,132.04616
Newport,3,h,1330000.0,S,3015,1,3,758.0,,,Hobsons Bay,-37.84522,144.86516,Western Metropolitan,3099.0,132.04616
North Melbourne,2,h,962000.0,S,3051,1,0,91.0,2.0,,Melbourne,-37.80037,144.94981,Northern Metropolitan,3099.0,112.23373
North Melbourne,2,t,936000.0,S,3051,1,0,0.0,,,Melbourne,-37.80487,144.95705,Northern Metropolitan,3099.0,112.23373
